source	target
Usf1	Bdnf
Usf1	Hoxb4
Trp53	Dnmt1
Gli1	Wnt8b
Sfpi1	Aifm2
Pparg	mmu-miR-96-5p
Sp3	Nkx3-1
Nfkb1	Myc
Rxrg	Fads2
Pparg	Cpt1c
Nfkb1	Cebpb
Sfpi1	Csf1r
Rxra	Cpt1b
Sp1	Mtch1
Ppara	Lpl
Ppara	Cyp4a10
Tfap2a	Fgfr1
Smad3	Col5a1
Nfyb	H2-Eb1
Sp1	Abcd2
Nfkb1	Vegfb
Nfyb	H2-Ab1
Trp53	Ccng2
Nfic	Ccl2
Stat1	Figf
Tfap2a	Nthl1
Trp53	Csn3
Pou2f1	Des
Trp53	Cdkn1a
Ets1	Spp1
Epas1	Kdr
Mapk1	Il18
Nfkb2	Xiap
Usf2	Ptgs2
Stat5a	Ccnd2
Rara	Jup
Crebbp	Figf
Myb	Gata1
Ep300	Pfkfb1
Rarg	Flii
Esr2	Abca1
Ar	Gata3
Rela	Mmp9
Rxrg	Gk2
Sp1	Vdr
Myd88	Ifna7
Ep300	Pfkfb3
Myb	Mapk3
Wt1	Trpv6
Rela	Ep300
Ep300	Flt1
Trp53	Birc5
Gli3	Wnt10b
Jun	Sfpi1
Sp1	Hsp90aa1
Nfkb1	Bcl2a1c
Nfkb1	Csf2
Stat6	Ccnd3
Trp53	Perp
Ar	Rara
Tfap2a	Cd24a
Crebbp	Flt1
Nfkb1	Traf6
Gli2	Gli3
Nfkb1	Traf4
Sp3	Csf1
Gli1	Wnt1
Crebbp	Cdkn2b
Creb1	Ccnd1
Sp1	Col1a2
Ar	Akr1b7
E2f1	Dlx1
Neurod1	Ins1
Rela	Relb
Sp1	Tbxa2r
Creb1	Slc5a5
Myb	Dmtf1
Irf7	Ifna5
Nfkb2	Gm13304
Jun	Cdk4
Rxra	Cyp4a30b-ps
Usf1	Mxi1
Tfap2a	Stat3
Rarg	Col1a2
Tfap2a	Vegfb
Sos2	Spry3
Rxrg	Lpl
Mafa	Ins1
Sp1	Olfr54
Myc	Eif2s1
Stat1	Krtap15
E2f1	E2f1
Hif1a	Hk1
Ppara	Fads2
Neurod1	Gck
Jun	Met
Mapk8	Il12b
Rxra	Slc27a4
Arntl	Cry2
Ets1	Rnf11
Rarg	Mdk
Mapk14	Il23a
Rela	Plau
Atf1	Cebpb
Mapk3	Tnf
Bcl6	Slc9a1
Usf2	Nos2
E2f2	Vmn1r239-ps
Nfic	Htr3a
Rxrg	Acaa1b
Etv4	Pcna
Ar	Hsp90ab1
Rxra	Acsl1
Sos1	Spred1
Egr1	Mmp14
Ar	Grip1
Wt1	Igf2
Gli2	Wnt1
Stat1	Vegfa
Gli3	Wnt9a
Sos1	Ccnd3
Usf1	Ciita
Mapk14	Il1a
Hoxc8	Krt19
Ar	Cebpb
Tfap2a	Col7a1
Tfap2a	Fbln1
Nfkb1	Il23a
Rxrb	Hmgcs2
Mafa	Pdx1
Hif1a	Edn1
Cebpa	Lep
Mapk1	Ccnd1
Nfkb1	Cfb
Cebpa	E2f2
Pparg	Scand1
Nfkb1	Tlr2
Tcf7l2	Mmp7
Hoxc8	Nqo1
Tcf7l1	Jun
Rfxank	H2-Oa
Myb	Bak1
Hoxc8	Ncam1
Tfap2a	Myod1
Sp3	Tal1
Trp53	Ssrp1
Hif1a	Cygb
Etv4	Mmp9
Sp1	Nkx3-1
Rxrb	Acadm
Etv4	Man2b1
Rxrb	Dbi
Rfx5	H2-Ab1
Myc	Id2
Sp1	Mapk3
Jun	Ccnd1
Trp53	Serpinb5
Nfic	Col2a1
Nfkb1	Ccl5
Jun	Il7r
Gli2	Wnt9b
Jun	App
Tcf7	Ccnd2
Nfic	Tnc
Creb1	Bdnf
Pparg	Acsbg2
Jun	Tnfrsf11b
Usf2	Thrsp
Smad3	Tgfb1
Rxra	Fabp4
Jun	Prdx5
Sp1	Chgb
Ar	Acox1
Nfkb1	Tnf
Usf1	Npr1
Ar	Ucp1
Creb1	Myh10
Creb1	H2-Eb1
Creb3l3	Bcl2
Rxra	Gyk
Pparg	Cpt1b
Creb3	Bdnf
Pou2f1	Myh10
Tfap2a	Hpn
Rela	Akt1
Irf1	Il12b
Rela	Il2ra
Nfic	Nr1h3
Ppara	Apoa2
Myb	Cdkn2b
Ppara	Apob
Esr1	Grin2d
Sfpi1	Tbp
Sfpi1	Ptprc
Usf1	Klf4
Nfkb1	Blk
Relb	Gm13304
Gnrh1	mmu-miR-132-3p
Creb3l4	Npy
Ep300	Hk1
Rela	Ptgs2
Relb	Relb
Ep300	Pdk1
Usf2	Col1a1
Sp1	Dlc1
Nfya	H2-Ea-ps
Trp53	Mki67
Ar	Rbp2
Ar	Rqcd1
Egr1	Fas
Rxrb	Acox3
Sp3	Col7a1
Trp53	Ing1
Myd88	Ifna6
Tfap2a	Abcb1b
Sp1	Il2
Myb	Il3ra
Rxrb	Acaa1a
Creb1	Gyg
Mapk13	Il12b
Ep300	Eno3
Hoxa10	Ccng1
Jun	Ptgs1
Jund	Il5
Sp3	Rac2
Rfxank	H2-Aa
Mapk14	Il1b
Ar	Pou5f1
Nfyb	H2-Oa
Sp1	Nf1
Nfic	Prg2
Creb1	Hmox1
Relb	Cxcl2
Rxra	Pck2
Ep300	LOC100042025
Creb1	Ctf1
Pou5f1	Hmgb2
Gli3	Wnt7a
Creb1	Kcnc1
Trp53	Sirt1
Tcf7	Myc
Myc	Dntt
Rxrg	Acsbg2
Sp3	Aebp1
Cebpb	Apcs
Nfkb1	Traf2
Relb	Cd40
Sp1	Six5
Fosb	Gria2
Hif1a	Plod2
Hnf1a	mmu-miR-194-5p
Myb	Rarb
Rxrb	Fabp4
Nfkb1	Xiap
Sfpi1	Bcl2
Rbpjl	Cr2
Mapk8	Nos2
Ar	Cited2
Sp1	Rac2
Ppara	Scd1
Myb	Crebbp
Stat5a	Clnk
Hsf1	Hspa1l
Trp53	Tep1
Rxrb	Scd4
Hoxc8	Hes2
Jun	Gad1
Mapk9	Nos2
Trp53	S100a4
Smad3	Cdkn1a
Nfkb1	Birc7
Creb1	Mt3
Mapk9	Il1b
Mapk8	Il23a
Trp53	Rrm2
Tfap2a	Csrp2
Rxra	Apoa1
Trp53	Pias3
Nfkb1	Acta2
Nfkb2	Traf4
Myc	Mmp9
Tfdp1	Ccne1
Creb1	Wisp1
Nfkb1	Bcl2
Ets1	Cd5
Arntl	Bhlhe40
Rela	Birc3
Myc	Myct1
Rxrb	Sorbs1
Tal1	Csnk2a1
Rfxank	H2-Ab1
Etv4	Timp1
Smad3	Eif4enif1
Etv4	Madcam1
Myd88	Ifnab
Usf2	Speg
Creb3l3	Fos
Nr3c2	Scnn1a
Rara	Slc18a3
Rxrb	Slc27a1
Irf8	Il12b
Ppara	Mecr
Atf2	Bdnf
Sp1	Hras1
Ep300	Nos2
Tfap2a	Il13
Mapk11	Il1a
Sp3	Muc2
Etv4	Fgfr2
Sp1	Tnfsf15
Trp53	Bai1
Rarg	Tgm2
Pparg	Ucp3
Pou2f1	Il2
Pparg	Acsbg1
Ppard	Acox2
Nfkb1	Vegfc
Pdx1	Nr5a2
Hif1a	Nppa
Usf2	Fasn
Pparg	Sorbs1
Esr1	Tnfrsf11b
Smad4	Myc
Stat5a	Socs7
Smad3	Col3a1
Pparg	mmu-miR-182-5p
Arntl	Rora
Pou2f1	Abl1
Pdx1	Ins1
Nfkb1	Ahrr
Hoxa1	Gcm1
Pparg	Mmp1a
Gli2	Wnt6
Arnt	Bcl2
Sos2	Myc
Rfxank	H2-Ea-ps
Hoxa1	Hoxb2
Hif1a	Hk3
Sos2	Spry4
Rxra	Apoa5
Hnf1a	Hnf4a
Sp3	Abcc1
Nfkb1	Apoc3
Myc	Rpl3
Trp63	Hnrnpab
Pparg	Slc26a1
Cebpb	Hgf
Zbtb16	Ccna1
Sp1	Itgav
Nfyb	Cd74
Wt1	Glyat
Rxra	Plin1
Stat3	Apcs
Rxrg	Cpt2
Creb3l1	Fos
Myc	Pola2
Nfya	H2-Aa
Stat4	Pim1
Myc	Nme1
Stat2	Myc
Sos1	Spry3
Mybl2	Lox
Sfpi1	Ctsk
Sfpi1	Ebi3
Rarg	Ncoa2
Ep300	Ldha
Ar	Angptl4
Rxrg	Acsl4
Tfap2a	Hck
Trp53	Chek1
Tfap2a	Bgn
Trp53	Acta1
Sp1	Lcn8
Sp1	Ugcg
Rxra	Scd3
Gli2	Wnt7a
Rela	Myc
Usf2	Top3a
Creb1	Cd3d
Jun	Ecm1
Tfap2a	Tbxa2r
Ar	Svs6
Smad5	Id1
Nfkb1	Cxcl1
Rara	Trh
Smad3	Pitx2
Nfyc	H2-Eb1
Rela	Vegfb
Cebpb	Ptgs2
Nfyb	H2-DMb2
Creb1	Gfap
Ep300	Nos3
Hif1a	Pgf
Etv4	Mmp13
Nfkb2	Ccl21a
Myc	Prdx3
Hoxb2	Phox2b
Rarg	Hoxb1
Rara	Nr2c1
Etv4	Pax8
Rara	Hoxa4
Nfkb2	LOC100041593
Myb	Ccnd2
Mapk9	Il1a
Sfpi1	Flii
Jun	Hbegf
Hoxc8	Cxcl10
Mapk10	Il18
Mapk1	Nos2
Ar	Acsl1
Ppara	Nfkb1
E2f1	Chmp7
Egr1	Myc
Atf1	Pdha2
Pax8	Nkx2-1
Nfkb2	Ptgs2
Esr1	Notch1
Sfpi1	Mmp13
Ar	Slc18a3
Pou2f1	Thrb
Stat3	Cebpd
Ar	Chat
Atf1	Cebpd
Rfxap	H2-Oa
Rxrb	Scp2
Nfyb	H2-Ea-ps
Trp53	Siah1b
Nfic	Mt3
Creb3l4	Mitf
Foxo1	G6pc
Rxra	Nr1h3
Etv4	Crisp1
Nr1h4	Osta
Tfap2a	Mmp9
E2f1	Hist2h3c1
Smad3	Cdkn2b
Pax8	Wbp2
Rela	Sh2d3c
Usf1	Cfh
E2f1	H2afx
Neurod1	Ins2
Wt1	Il2rb
Nfkb1	Relb
Creb1	Ntsr2
Sp1	Myh2
Sp1	Plau
Arntl	Nr1d1
Rara	Hoxa1
Hif1a	Avp
Jun	H2-L
Stat6	Ccnd1
Ets1	Fcgrt
Creb1	Tnfrsf8
Hoxc8	A430106F12Rik
Smad4	Pitx2
Pax6	Tff3
Pparg	Olr1
Creb1	Ptger2
Jun	Tlr4
Gli1	Shh
Gfi1	mmu-miR-21a-5p
Tfap2a	Il3ra
Crebbp	Eno3
Hif1a	Pfkfb3
Sp3	Alox8
Nfkb1	Plau
Hif1a	LOC100042025
E2f2	S100a9
LOC100047997	Fos
Nfkb1	Vcam1
LOC100047997	Bcl2
Sp1	Ptger2
Usf1	Oprd1
Rbpj	Fgr
Nfkb1	Bcl2a1a
Hoxc8	Ccl7
Tfap2a	Col1a2
Jun	Myod1
Usf2	Prkaca
Sp1	Tyms
Tfap2a	Gja5
Tfap2c	Adar
Creb1	Mif
Vdr	Calb1
Ets1	Mmp3
Ar	Pdk4
Rxra	Cyp7a1
Jund	Il6
Rxrg	Mmp1a
Pou2f1	Cd79a
Atf6b	Bcl2
Rela	Il23a
Fos	Mmp9
Myb	Elane
Rxra	Scd2
Trp53	Sesn2
Clock	Rora
Tfap2a	Bfsp1
Cebpb	Il10
Ppara	Angptl4
E2f1	Olfr1104
Msx1	Cga
Esr1	Apoe
Trp53	Rrm2b
Jund	Sftpb
Smad3	Bcl2
Ets1	Mapk1
Pou2f1	Kit
Esr1	Jag1
Sp3	Met
Stat3	Stat3
Trp73	Cables1
Pax6	Ins1
Trp53	Inha
Creb3l4	Crh
Jun	Gba
E2f1	Slc25a48
Ep300	Pgk1
Trp53	Pml
Gli3	Bmp2
Stat3	Socs3
Creb1	Penk
Pparg	Nos2
Atf2	Bcl2
Npas2	Per1
Rela	Cxcl9
Sfpi1	Msmb
Fos	Mmp2
Esr1	Prkca
Cebpb	Met
Cebpa	Col2a1
Pax2	Wt1
Mapk12	Il12a
Stat4	Socs5
Ets1	Mmp2
Ar	Aip
Ppara	Acsl4
Mapk14	Nos2
Stat4	Socs4
Wt1	Areg
Egr2	Hoxa4
Relb	Gm1987
Pparg	Cpt1a
Egr2	Cacna1e
Nfat5	Tnf
Sfpi1	Cd14
Arnt	LOC100048117
Sp1	Fcgr2b
Ar	Ctnnb1
Sp1	Aprt
Egr1	Cacna1e
Crebbp	Angpt1
Creb1	Hgf
Nfkb1	Ptprv
Nr1h4	Nr0b2
E2f2	Dync1li2
Irf1	Il12a
Arnt	Nppa
Mapk13	Il12a
Mapk13	Il1a
Cebpa	Nr2f6
Hif1a	Epo
E2f1	Kif21b
Arnt	Aldoa
Pdx1	Hnf4a
Rbpj	Myc
Arnt	Epo
Jun	Prh1
Elk1	Birc2
Rxra	Mmp1a
Sp1	Pdia4
Pparg	Aqp7
Creb3l3	Crh
Gli1	Wnt10b
Atf1	Slc20a1
Hif1a	Krt18
Cebpb	Abcb1b
Sp3	Nr5a1
Ppara	Acsl6
Hif1a	Aldoa
Sfpi1	Igj
Pparg	Il4
Pparg	Casp3
Ifng	Ido1
Creb1	Slc6a4
Myc	Fasl
Sfpi1	Enpep
Rela	Tert
Tcf7	Birc5
Jun	Vegfa
E2f1	Pola2
Usf2	Bdnf
Nfkb1	Traf5
Sp1	Cited1
Rara	Ctnnb1
Myb	Igfbp5
Gli1	Wnt16
Wt1	Csf1
Hoxc8	Cnn1
Atf6b	Npy
Fosb	Cdk5
Crebbp	Epo
Stat4	Socs3
Rela	Myb
Creb3l2	Mitf
Atf1	Rb1
Pparg	Bcmo1
Smad1	Id3
Mapk11	Nos2
Hoxa1	Ccng1
Usf1	Prkaca
Sp1	Pttg1
Crebbp	Pfkl
Rfxank	Cd74
Trp53	Gtse1
Rxra	Lpl
Nfic	Pkd2
Trp53	Plk3
Creb3l4	Aqp2
Rxrb	Scd1
Relb	Tnfsf13b
Stat5a	Pim1
Ep300	LOC100048117
Rela	Tnfaip3
E2f1	Gbx2
Rarg	H1f0
Tfap2a	Kdr
Ar	Etv4
Nfkb1	Ifnb1
Ped	mmu-miR-125a-5p
Jun	Rdh16
Tfap2a	Tgfb3
Sp1	Hdac1
Stat5b	Socs2
Tfap2a	Prph
Atf4	Npy
Stat1	Myd88
Hoxb5	Serpinb6a
Rfxank	H2-DMb1
Cebpa	Neu1
Sp1	Nefm
Relb	Cxcl1
Ifng	Icam1
Sp3	Pdpn
Ppara	Nr1h3
Irf3	Cd80
Nfkb1	Mogs
Egr1	Cyr61
Rara	Tgfbr3
Smad4	Id3
Jun	Cd5
Rfx5	H2-Oa
Ppara	Scp2
E2f1	Rabggtb
Gli3	Wnt6
Rxrb	Acsl5
Relb	LOC100862177
Pparg	mmu-miR-183-5p
Pparg	mmu-miR-378a-3p
Sfpi1	Sfpi1
Tfap2a	Slc29a1
Jun	Gja5
E2f1	Olfr1378
Usf2	Hoxb8
Hif1a	Serpine1
Trp53	Csnk2a2
Usf1	Hgf
Pax2	En2
Pou2f1	Snrpb
Mapk1	LOC640611
Tcf7	Ccnd1
Ep300	Slc2a1
Mapk1	Cdk4
Pou2f1	C4a
E2f1	Cdkn2a
Jun	Mmp9
Rarg	Ucp1
Egr1	Vegfb
Sp3	Cyp26a1
Sp1	Ptx3
Ep300	Mitf
Ets1	Tnfrsf8
Creb3l3	Aqp2
Creb3l4	Pdyn
Sp1	Nup210
Pax1	Slc22a8
Ppara	Cyp7a1
Cebpa	Saa3
Myc	Erbb2
Cebpb	Il6
Trp53	Trp73
Jun	Nr3c1
Tfap2a	Setd1a
Jun	Sdc1
Trp53	Abcb1a
Sp3	Mertk
Gli1	Foxa2
Hsf1	Hspa8
Mapk14	Il18
Rxra	Acaa1b
E2f1	Timp3
E2f1	Slc39a1
Ppara	Cpt2
Rela	Bcl2a1b
Pparg	Gyk
Myc	Figf
Rarg	Rara
Esr1	Ncoa2
Cebpg	Il6
Etv4	Plau
Usf2	Atp2a2
Sp1	Tead2
Tfap2a	Ptger2
Gli3	Wnt3a
Hif1a	Hk2
Pparg	Acsl4
Rela	Gadd45b
Nfic	Slc2a8
Ppard	Ncor2
Clock	Bhlhe40
Stat2	Socs7
Tfap2a	Ppia
Pax5	Rag2
Nr0b2	Slco1a5
Ar	Col1a2
Nfic	Mdh2
Sp1	Tal1
Stat3	Sfrp4
Sp1	Prm2
Atf3	Pck1
Mapk8	Il12a
Sp1	Rgn
Cebpa	Il10
Rara	Flii
Ar	Hoxb1
Sp3	Lama1
Ep300	Gm5506
Rela	Cxcl1
Nfkb2	Bcl2l1
Ifng	Ido2
Stat1	Pim1
Relb	Ccl21c
Trp53	Nkx3-1
Gli3	Wnt8a
Nfya	Cd74
Rxrb	Cyp7a1
Nfkb1	Birc5
Creb1	Nrn1
Tfap2a	Hfe
Mapk14	Tnf
Nfkb1	Irak2
Ppard	Pdpk1
Nfic	Sod2
Myc	Shmt1
E2f1	Vmn1r53
Sp3	Cdh5
Sp3	Tgm1
Ar	H1f0
Trp53	Traf4
Usf1	Thrsp
E2f2	Sst
Hoxc8	Ly6c1
Ets1	Mrc1
Nfkb1	Brca1
Gnrh1	mmu-miR-212-3p
Nfic	Fcgrt
Nfya	H2-DMb1
Sp1	Myh11
Rxrb	Ubc
Arntl	Per3
Wt1	Spry1
Nfyc	H2-Ob
Ar	Cyp24a1
Rxrb	Mmp1b
Sfpi1	Itgb2
Rxrg	Cpt1b
Ppara	Cebpb
Hif1a	Pdgfa
Myc	Ncl
Sp3	Tk1
Cebpa	Fgf4
Sfpi1	Gpd2
Arnt	Pdk1
Creb1	Slc1a3
Ep300	Vegfc
Crebbp	Hk1
Creb3	Aqp2
Rxra	Acox2
Msx1	Id1
Sfpi1	Hgf
Nfkb1	Il1b
E2f1	Ccng2
Ep300	Pfkl
Ppard	Cpt1b
Jun	Ifnb1
Atf1	Eef2
Creb3l3	Arc
Elk1	Xiap
Hif1a	Pfkl
Trp53	Bdkrb2
Ctnnb1	Ccnd1
Irf8	Il12a
Rela	Fasl
E2f1	Mbd2
Tfdp2	Ccne1
Smad2	Cdkn2b
Ar	Pltp
Egr1	Fasl
Lef1	Mitf
Nkx2-2	Ins2
Myb	Col1a1
Nfic	Fos
Hoxa5	Ptx3
Nfkb1	Tbxa2r
Usf1	Atp10a
Gli3	Wnt9b
Wt1	Cat
E2f1	Clock
Nfkb1	Ube2h
Tfap2a	Fst
Rxrb	Adipoq
Rxrg	Pltp
Hoxc8	Fzd2
Trp53	Rchy1
Egr2	Spint1
Stat6	Socs5
Pax2	Rb1
Pparg	Ptger2
Rela	Vcam1
Mapk8	Il1b
Cebpb	Cdkn1a
Creb1	Anxa1
Nfyb	H2-DMa
Rxra	Acsbg1
Ppara	Acsl5
Sp1	Mbp
Myb	Nras
Gli1	Bmp2
Gli1	Wnt9b
Wt1	Nup210
Stat5b	Myc
Atf4	Fos
Rarg	Rqcd1
Usf1	Surf2
Ar	Fli1
Stat5a	Ccnd1
Ar	C4b
Ar	Slc27a1
Arnt	Egf
Sp3	Dck
Cebpa	Akr1b7
Arnt	Edn1
Nfkb1	Traf1
Sp1	Thy1
Jun	Il4
Trp53	Daglb
Rxrg	Ilk
Cebpa	Pdgfra
Creb1	Fos
Nfkb1	Bcl2a1b
Mapk3	Il1b
Egr1	Ifngr2
Rxra	Cyp4a29-ps
Irf7	Ifnab
Usf2	Pola2
Hoxa1	Ren1
Myb	Sftpa1
Rara	Hoxb1
Myb	Cd4
Rxrg	Cyp4a12a
Trp53	Eef1a2
Trp53	Scn3b
Rela	Tnfsf15
Nfic	Plat
Pias2	Cdkn2b
Rarg	Lamb1
Pax8	Slc5a5
Sfpi1	Il12rb1
Crebbp	Hk2
Pparg	Pltp
Ppard	Acadl
Jun	Sftpb
Atf1	Thbs1
Jun	Mt3
Rel	Nos2
Myd88	Ifna4
Nfyb	H2-Aa
Pou2f1	Hmgb2
Tfap2a	Ccnd2
Hnf4a	Pklr
Stat3	Socs4
Rxrg	Angptl4
Ar	Pcp2
Pax3	Met
Creb1	Jun
Atf2	Pdyn
Myc	Ccnd1
Jund	Il4
Sp1	Lgals1
Crebbp	Hmox1
Ppara	Cpt1a
Myc	Irf9
Myc	Pdgfb
Brca1	Mad2l1
Pou3f1	Abl1
Ep300	Figf
Cebpg	Il10
Atf4	Ddit3
Nfyc	H2-Aa
Ets1	Tie1
Nfkb1	Kdr
Sos2	Spred3
Creb1	H2-Ob
Mapk10	Il23a
Jun	Il9
Hoxa1	Ncam1
Ppara	Acox1
Stat3	Mapk1
Rxrg	Fabp4
Creb1	Nf1
Sp1	Bach1
Nr3c2	Scnn1g
E2f1	2010106C02Rik
Rxrb	Fabp1
Hoxc8	Ccl2
Myc	Nme2
Usf1	Atp2a2
Mapk9	Il23a
Sp1	Cd79b
Ppard	Ubc
Ep300	Fasl
Atf4	Pcna
Tfap2a	Gm2a
Pparg	Fn1
Myb	Acta2
Sp1	Dck
Nfya	H2-Eb1
Nfkb1	Tert
Stat3	Vegfb
E2f1	Rab11a
Gli1	Gli3
Hoxc8	Pxmp2
Trp53	Rhob
E2f1	Crim1
Usf1	Fcgr3
Rara	Tgm2
Atf1	Pcna
Sp1	Atp2a3
Npas2	Cry2
Creb1	Per2
Pparg	Rarb
Sp3	Slc1a3
Neurog3	Neurod1
Nfkb1	Bcl2l1
Sfpi1	Hesx1
E2f1	Mc2r
Gli1	Myf5
Etv4	Sat1
Egr3	Spint1
Hif1a	mmu-miR-322-5p
Esr1	Ggta1
Usf1	Top3a
Smad3	Sstr2
Mapk8	Smad4
Ppara	Acaa1a
Usf2	Tff3
Hoxc8	Smad1
Myc	Nras
Cebpa	Nr1h3
Pparg	Mmp1b
Trp53	Gadd45a
Trp53	Bcl2
Rela	Tnfrsf10b
Rbpj	Hes1
Jun	Vegfb
Pax3	Mcm5
Jup	Myc
Atf1	Myh10
Trp53	Ramp2
Jun	Tnfrsf8
Nfkb2	Traf1
Nr0b2	Slc10a1
Wt1	Mip
Stat5b	Ccnd2
Cebpd	Il10
Arnt	Pfkfb1
Ets1	Tal1
Mapk10	Nos2
Jun	Mmp3
Pparg	Slc27a1
Cebpa	Adipoq
Tfap2a	Prdx3
Sp1	Mmp2
E2f2	Ccne2
Atf1	Tgfbr2
Cebpa	Alb
Sp3	Vegfa
Creb1	Bcl2
Hoxa1	L1cam
Creb1	Pdyn
Creb3	Fosb
Nfic	Hmga2
Arnt	Angpt4
Cebpa	Mmp11
Cebpb	Nos2
Sos1	Spry2
Myc	Cdk4
Rxrg	Cyp7a1
Nfkb2	Ccl19
Egr1	Egr1
Pou2f1	Nif3l1
Ep300	Hkdc1
E2f2	Tgfbi
Rara	Nsd1
Nr3c2	Sgk1
Ppard	Ucp1
Stat4	Ccnd3
Tfap2a	Dhx9
Hif1a	Tek
Mitf	Dct
Nfic	Hbb-b1
Rfxap	H2-DMa
E2f1	Arl4a
Crebbp	Pgf
Jun	Pgf
Sp1	Cdh1
Lef1	Ccnd1
Egr2	Ddx20
Sp1	Cpt1b
Creb1	Cebpb
Hif1a	Ltbr
Ets1	Mapk3
Tcf7l1	Ppard
Mapk14	Il12b
Pparg	Sat1
Ar	Mdk
Rela	Figf
Usf1	Spp1
Myc	Ccnd2
Epas1	Slc2a1
Stat5a	Myc
Creb1	Cebpd
Usf1	Speg
Ets1	Hbegf
Ets1	B3galt4
Stat3	Pim2
Rxra	Cyp4a12b
Trp53	Serpine1
Ppara	Acsl3
Stat5b	Cel
Sp3	Klf4
Cebpe	Gata1
Rxrg	Aqp7
Ppara	Mttp
Gli3	Ptch2
Mapk11	Il1b
Tfap2a	Itga7
Rara	Pou5f1
Trp53	Ret
Rxrg	Mmp1b
Hoxc8	Spp1
Cebpa	Cdkn1a
Pparg	Fabp4
Nfic	Cyp1a1
Myd88	Cxcl2
Ar	Lamb1
Gli1	Gli2
Mapk9	Il6
Pparg	Ptgs2
Myc	Vegfb
Rxrg	Scd3
Sp3	Col1a2
Cebpb	Pparg
Ar	Avp
Arnt	Hmox1
Myc	Vegfc
E2f2	Kif21b
Stat3	Cebpb
Crebbp	Pfkfb1
Relb	Cxcl12
Nfkb1	Nfkb2
Trp53	Eef1a1
Creb1	Npr1
Arnt	Figf
Rfx5	H2-Aa
Trp53	Kit
Ets1	Krt18
Tfap2a	Igfbp5
Sp4	Mtch1
Rarb	Jun
Creb1	Yy1
Gli2	Wnt5a
Egr2	Fasl
Onecut1	Hnf1b
Nfkb1	Eif2ak2
Egr1	Col1a2
Rela	Hif1a
Sp1	Pgk1
Smad3	Nol3
Pou2f1	Crisp1
Stat1	Pparg
Rxrb	Fabp3
Rela	Birc2
Cebpa	Trf
Usf1	Hoxb8
Nfkb2	Gm2023
Ppara	Cyp8b1
Usf2	Ren1
Rxrb	Cyp4a12a
Jun	Cacna1e
Sp1	Rag2
Npas2	Bhlhe41
E2f2	Olfr1104
Rxra	Pltp
Creb1	Ppara
Hif1a	Dcx
Pou3f3	Serpine2
Myc	Slc1a3
Epas1	Figf
Rfx5	Cd74
Cebpa	Ccnd2
E2f1	Sst
Nfic	Pah
Gli2	Wnt2b
Smad6	Cdk6
Rela	Ppara
Rxra	Acsl4
Cebpb	Ighg1
Rxrg	Acsl3
Jun	F3
Tfap2a	Glis2
Nfic	Akr1b7
Ar	Pthlh
Sp1	Gstm2
Creb1	Crebbp
Hif1a	Angpt4
Pou3f2	Tnc
Foxo1	G6pc2
Smad9	Id1
Hsf1	Hspa2
Rfx5	H2-DMb1
Arnt	Pfkfb4
Sfpi1	Gypa
Rarg	Hoxb4
Hdac1	Fos
Ctnnb1	Ccnd3
Stat3	Il2ra
Rxrb	Ilk
Nfkb2	Ccl21b
Rapgef3	mmu-miR-124-3p
Sfpi1	Tlr4
Nfkb1	Tnfsf15
Myc	Npm1
Rxrb	Olr1
Lef1	Mmp7
Rela	Il1b
Rxrb	Acsl3
Nfatc3	Tnf
Sp1	Bax
Mapk14	Il6
Rel	Msx1
Sos2	Spred2
Nfkb2	Gm1987
Stat2	Socs4
Crebbp	Egf
Mapk13	Il18
Rara	Cryab
Etv4	Krt8
Rxrb	Cyp4a29-ps
Mafa	Ins2
Rarb	Trh
Rarg	Pou5f1
Jun	Mmp2
Tcf7l2	Ccnd1
Hif1a	Itgb2
Elk1	Egr1
Rarb	H1f0
Gli1	Wnt3a
Rxrb	Cpt1c
Gli1	Wnt2b
Rxrg	Olr1
Arnt	Vegfa
Crebbp	Nos2
Creb3l1	Npy
Rela	F3
Rela	Bcl2a1a
Crebbp	Cdkn1a
E2f1	Hoxa13
Sfpi1	Dab2
Sp1	Myod1
Tnf	Sele
Nfkb2	Nos2
Rxrg	Apoa2
E2f1	Myl2
Ppara	Dhrs4
Smad4	Cebpb
Cebpa	Il4
Gli2	Wnt9a
Creb1	Gnrhr
